employee_id,week_starting,total_hours,overtime_hours,breached,full_name,id_number,role,primary_site_id,shift_pattern,contract_ordinary_hours,employment_type
E1103,2026-07-27,58.0,13.0,True,Wandile Hendricks,041006XXXX099,Driver,ST-06,day,45,Permanent
E1103,2026-08-03,42.0,0.0,False,Wandile Hendricks,041006XXXX099,Driver,ST-06,day,45,Permanent
E1103,2026-08-10,9.75,0.0,False,Wandile Hendricks,041006XXXX099,Driver,ST-06,day,45,Permanent
E1104,2026-06-08,41.5,0.0,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-06-15,57.0,12.0,True,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-06-22,45.5,0.5,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-06-29,29.75,0.0,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-07-06,43.25,0.0,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-07-13,38.75,0.0,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-07-20,45.75,0.75,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-07-27,52.75,7.75,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-08-03,52.0,7.0,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1104,2026-08-10,34.75,0.0,False,Given Tshabalala,041202XXXX100,Driver,ST-02,day,45,Permanent
E1105,2026-06-08,42.0,0.0,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-06-15,46.75,1.75,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-06-22,44.75,0.0,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-06-29,48.0,3.0,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-07-06,45.5,0.5,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-07-13,43.5,0.0,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-07-20,51.0,6.0,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-07-27,45.25,0.25,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-08-03,32.75,0.0,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1105,2026-08-10,28.0,0.0,False,Zodwa Jacobs,041103XXXX101,Cleaner,ST-04,day,45,Fixed-term
E1106,2026-06-08,41.75,0.0,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-06-15,46.75,1.75,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-06-22,45.25,0.25,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-06-29,46.5,1.5,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-07-06,49.0,4.0,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-07-13,47.25,2.25,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-07-20,44.5,0.0,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-07-27,44.75,0.0,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-08-03,25.25,0.0,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1106,2026-08-10,35.25,0.0,False,Portia Botha,021205XXXX102,Security Guard,ST-03,day,45,Permanent
E1107,2026-06-08,38.0,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-06-15,43.5,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-06-22,40.75,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-06-29,43.75,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-07-06,43.0,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-07-13,37.75,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-07-20,41.5,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-07-27,41.75,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-08-03,50.0,5.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1107,2026-08-10,16.75,0.0,False,Sarah Mavuso,040116XXXX103,Cleaner,ST-04,day,45,Permanent
E1108,2026-06-08,38.25,0.0,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-06-15,50.25,5.25,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-06-22,45.75,0.75,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-06-29,48.5,3.5,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-07-06,46.25,1.25,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-07-13,47.25,2.25,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-07-20,56.5,11.5,True,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-07-27,45.25,0.25,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-08-03,40.0,0.0,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1108,2026-08-10,27.5,0.0,False,Nadia Baloyi,000828XXXX104,Kitchen Assistant,ST-06,day,45,Fixed-term
E1109,2026-06-08,39.25,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-06-15,39.75,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-06-22,41.5,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-06-29,40.5,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-07-06,35.5,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-07-13,51.25,6.25,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-07-20,40.0,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-07-27,41.25,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-08-03,40.0,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1109,2026-08-10,10.0,0.0,False,Wandile Ngcobo,041016XXXX105,Kitchen Assistant,ST-05,day,45,Permanent
E1110,2026-06-08,38.0,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-06-15,37.25,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-06-22,37.75,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-06-29,36.5,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-07-06,37.75,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-07-13,37.0,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-07-20,36.25,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-07-27,35.5,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-08-03,38.75,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1110,2026-08-10,18.0,0.0,False,Riaan Jacobs,040915XXXX106,Kitchen Assistant,ST-06,day,45,Permanent
E1111,2026-06-08,45.5,0.5,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-06-15,49.5,4.5,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-06-22,49.0,4.0,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-06-29,46.75,1.75,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-07-06,48.75,3.75,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-07-13,50.25,5.25,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-07-20,44.0,0.0,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-07-27,46.75,1.75,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-08-03,47.75,2.75,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1111,2026-08-10,23.75,0.0,False,Precious Pillay,020825XXXX107,Supervisor,ST-05,day,45,Permanent
E1112,2026-06-08,37.75,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-06-15,48.5,3.5,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-06-22,43.0,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-06-29,39.0,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-07-06,38.0,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-07-13,37.5,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-07-20,37.75,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-07-27,43.25,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-08-03,38.0,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1112,2026-08-10,23.0,0.0,False,Palesa Naidoo,921216XXXX108,Security Guard,ST-05,day,45,Permanent
E1113,2026-06-08,43.25,0.0,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-06-15,44.5,0.0,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-06-22,43.75,0.0,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-06-29,48.75,3.75,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-07-06,40.5,0.0,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-07-13,48.5,3.5,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-07-20,42.0,0.0,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-07-27,43.75,0.0,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-08-03,45.5,0.5,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1113,2026-08-10,18.0,0.0,False,Riaan Radebe,881207XXXX109,Cleaner,ST-02,day,45,Permanent
E1114,2026-06-08,36.25,0.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-06-15,46.25,1.25,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-06-22,44.75,0.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-06-29,41.0,0.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-07-06,47.0,2.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-07-13,39.0,0.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-07-20,45.75,0.75,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-07-27,43.5,0.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-08-03,41.0,0.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1114,2026-08-10,9.0,0.0,False,Shaun Ndlovu,870812XXXX110,Supervisor,ST-01,day,45,Fixed-term
E1115,2026-06-08,45.0,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-06-15,39.25,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-06-22,49.75,4.75,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-06-29,47.0,2.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-07-06,40.75,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-07-13,34.25,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-07-20,37.5,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-07-27,39.0,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-08-03,37.25,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1115,2026-08-10,18.75,0.0,False,Mpho Dlamini,711023XXXX111,Kitchen Assistant,ST-06,day,45,Permanent
E1116,2026-06-08,48.5,3.5,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-06-15,46.25,1.25,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-06-22,47.75,2.75,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-06-29,45.5,0.5,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-07-06,46.75,1.75,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-07-13,48.75,3.75,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-07-20,47.75,2.75,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-07-27,48.75,3.75,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-08-03,47.25,2.25,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1116,2026-08-10,24.0,0.0,False,Given Mahlangu,030417XXXX112,Security Guard,ST-02,day,45,Permanent
E1117,2026-06-08,47.25,2.25,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-06-15,42.25,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-06-22,37.25,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-06-29,39.0,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-07-06,41.75,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-07-13,40.75,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-07-20,45.0,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-07-27,39.25,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-08-03,39.75,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1117,2026-08-10,21.5,0.0,False,Busisiwe Adams,010923XXXX113,Driver,ST-03,day,45,Permanent
E1118,2026-06-08,43.0,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-06-15,44.5,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-06-22,40.5,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-06-29,28.25,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-07-06,30.75,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-07-13,50.0,5.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-07-20,42.5,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-07-27,43.25,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-08-03,41.5,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1118,2026-08-10,29.75,0.0,False,Pieter Adams,970821XXXX114,Driver,ST-03,day,45,Permanent
E1119,2026-06-08,41.25,0.0,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-06-15,54.25,9.25,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-06-22,40.0,0.0,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-06-29,32.5,0.0,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-07-06,40.75,0.0,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-07-13,46.25,1.25,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-07-20,47.5,2.5,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-07-27,43.5,0.0,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-08-03,58.75,13.75,True,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1119,2026-08-10,18.0,0.0,False,Musa Zulu,750218XXXX115,Kitchen Assistant,ST-02,day,45,Permanent
E1120,2026-06-08,41.75,0.0,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-06-15,52.25,7.25,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-06-22,44.0,0.0,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-06-29,50.0,5.0,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-07-06,41.5,0.0,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-07-13,54.5,9.5,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-07-20,39.0,0.0,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-07-27,46.0,1.0,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-08-03,49.5,4.5,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1120,2026-08-10,28.5,0.0,False,Bongani Molefe,981101XXXX116,Kitchen Assistant,ST-01,day,45,Permanent
E1121,2026-06-08,43.25,0.0,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-06-15,45.5,0.5,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-06-22,47.75,2.75,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-06-29,47.75,2.75,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-07-06,43.75,0.0,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-07-13,47.0,2.0,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-07-20,48.25,3.25,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-07-27,47.5,2.5,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-08-03,55.0,10.0,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1121,2026-08-10,34.75,0.0,False,Kagiso Molefe,000405XXXX117,Security Guard,ST-03,night,45,Permanent
E1122,2026-06-08,46.25,1.25,False,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-06-15,46.75,1.75,False,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-06-22,55.5,10.5,True,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-06-29,44.25,0.0,False,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-07-06,65.75,20.75,True,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-07-13,54.0,9.0,False,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-07-20,61.0,16.0,True,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-07-27,48.25,3.25,False,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-08-03,47.25,2.25,False,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1122,2026-08-10,27.75,0.0,False,Dineo Tshabalala,720510XXXX118,Kitchen Assistant,ST-03,day,45,Fixed-term
E1123,2026-06-08,47.75,2.75,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-06-15,47.0,2.0,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-06-22,52.5,7.5,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-06-29,49.5,4.5,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-07-06,43.75,0.0,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-07-13,56.5,11.5,True,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-07-20,38.25,0.0,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-07-27,42.75,0.0,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-08-03,47.0,2.0,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1123,2026-08-10,21.0,0.0,False,Charmaine Jacobs,880516XXXX119,Driver,ST-01,day,45,Permanent
E1124,2026-06-08,43.0,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-06-15,44.5,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-06-22,42.25,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-06-29,39.75,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-07-06,41.5,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-07-13,44.75,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-07-20,28.0,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-07-27,37.5,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-08-03,46.75,1.75,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1124,2026-08-10,29.75,0.0,False,Thabo Hendricks,011016XXXX120,Supervisor,ST-04,day,45,Permanent
E1125,2026-06-08,40.75,0.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-06-15,50.0,5.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-06-22,52.75,7.75,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-06-29,50.75,5.75,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-07-06,41.0,0.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-07-13,40.75,0.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-07-20,36.75,0.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-07-27,40.0,0.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-08-03,43.25,0.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1125,2026-08-10,25.75,0.0,False,Charmaine Mahlangu,020610XXXX121,Kitchen Assistant,ST-05,day,45,Permanent
E1126,2026-06-08,31.25,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-06-15,32.25,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-06-22,34.0,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-06-29,30.25,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-07-06,29.0,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-07-13,32.25,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-07-20,19.25,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-07-27,27.5,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
E1126,2026-08-03,31.5,0.0,False,Lerato Motaung,000618XXXX122,Supervisor,ST-06,day,45,Permanent
